id,name,url,description,section_l1,section_l2,platforms,is_open_source,is_recommended,source_file,source_line
l-vr-github-com,LÖVR,https://github.com/bjornbytes/lovr,"Simple 3D game engine for Lua, inspired by LÖVE. 🪟 🍎 🐧 🟢",Developer Tools,Game Engines,general|linux|macos|windows,true,false,README.md,302
lunacy-icons8-com,Lunacy,https://icons8.com/lunacy,Design tool offering collaboration features and built-in assets. 🪟 🍎 🐧,Graphics Tools,,general|linux|macos|windows,false,false,README.md,503
lutris-lutris-net,Lutris,https://lutris.net,Open-source game manager for Linux. 🐧 🟢,Games,,linux,true,false,README.md,442
maccy-maccy-app,Maccy,https://maccy.app,Minimal clipboard manager. 🍎 🟢,Utility,Clipboard Management,cli|macos,true,false,README.md,690
macpilot-koingosw-com,MacPilot,https://koingosw.com/products/macpilot,Unlock hidden settings and system tweaks. 🍎,Customize,System Customization,general|macos,false,false,README.md,211
macsvg-macsvg-org,macSVG,https://macsvg.org,Design HTML5 SVG art and animations with this easy-to-use tool. 🍎,Graphics Tools,,general|macos,false,false,README.md,504
magicavoxel-ephtracy-github,MagicaVoxel,https://ephtracy.github.io,Lightweight voxel editor and interactive path tracing renderer for 3D models. 🪟 🍎 🐧,Graphics Tools,,general|linux|macos|windows,false,false,README.md,505
magnet-apps-apple,Magnet,https://apps.apple.com/us/app/magnet/id441258766?mt=12,Snap windows into organized tiles. 🍎,Utility,Window Management,macos|windows,false,false,README.md,713
mailbird-mailbird-com,Mailbird,https://mailbird.com,IMAP/POP3 client with customization options. 🪟,Communication,Email Clients,cli|windows,false,false,README.md,179
mailspring-getmailspring-com,Mailspring,https://getmailspring.com,"Beautiful, fast email client. 🪟 🍎 🐧 🟢",Communication,Email Clients,cli|linux|macos|windows,true,false,README.md,180
makehuman-static-makehumancommunity,MakeHuman,https://static.makehumancommunity.org/makehuman.html,3D human modeler for creating realistic character models. 🪟 🍎 🐧 🟢,3D Modeling and Animation,,general|linux|macos|windows,true,false,README.md,518
malwarebytes-malwarebytes-com,Malwarebytes,https://malwarebytes.com,Malware removal tool offering real-time protection and cleanup. 🪟 🍎,Security,Antivirus,general|macos|windows,false,false,README.md,530
mame-mamedev-org,MAME,https://mamedev.org,Arcade machine emulator with a massive library of supported games. 🪟 🍎 🐧,Other Emulators,,general|linux|macos|windows,false,false,README.md,477
mdlook-mdlook-com,MDLook,https://mdlook.com,"Portable offline Markdown editor using WebView2 with live preview, dark mode, and diagram support. 🪟",Text Editors,,web|windows,false,false,README.md,417
medibang-paint-medibangpaint-com,MediBang Paint,https://medibangpaint.com/en,2D art and illustration tool with layers and brushes. 🤖 🍎,3D Modeling and Animation,,android|ios|mobile,false,false,MOBILE.md,270
mednafen-mednafen-github,Mednafen,https://mednafen.github.io,Multi-system emulator with a focus on precision and compatibility. 🪟 🐧,Other Emulators,,general|linux|windows,false,false,README.md,485
meld-meldmerge-org,Meld,https://meldmerge.org,"Tool for visual file, directory, and version control comparison. 🪟 🍎 🐧 🟢",Developer Tools,,general|linux|macos|windows,true,false,README.md,250
melonds-melonds-kuribo64,MelonDS,https://melonds.kuribo64.net,Nintendo DS emulator with accurate performance and Wi-Fi support. 🪟 🍎 🐧,Other Emulators,,general|linux|macos|windows,false,false,README.md,486
memu-play-memuplay-com,MEmu Play,https://memuplay.com,Powerful Android emulator with excellent gaming support. 🪟,Mobile Emulators,,android|mobile|windows,false,false,README.md,465
metadata-metadata-en,Metadata++,https://metadata.en.softonic.com,"View, edit, and remove metadata from files and photos. 🪟",Utility,Metadata,general|windows,false,false,README.md,698
metapho-apps-apple,Metapho,https://apps.apple.com/us/app/metapho/id979247655,"View, edit, and remove metadata from images. 🍎",Utility,Metadata,ios|mobile,false,false,MOBILE.md,352
micro-micro-editor-github,micro,https://micro-editor.github.io,"Simple, modern terminal-based editor with support for mouse interaction and plugin extensions. 🪟 🍎 🐧 🟢",Text Editors,,cli|linux|macos|windows,true,false,README.md,406
microsoft-edge-microsoft-com,Microsoft Edge,https://microsoft.com/edge,Chromium-based browser with extra enhancements. 🪟 🍎 🐧,Browsers,,linux|macos|web|windows,false,false,README.md,145
microsoft-office-microsoft-com,Microsoft Office,https://www.microsoft.com/microsoft-365/mobile,"Edit and manage Word, Excel, and PowerPoint files on the go. 🤖 🍎",Documents,Office Suites,android|ios|mobile,false,false,MOBILE.md,213
microsoft-teams-microsoft-com,Microsoft Teams,https://microsoft.com/en-us/microsoft-teams/group-chat-software,"Team communication platform with chat, file sharing, and video conferencing. 🪟 🍎 🐧",Communication,Messaging,general|linux|macos|windows,false,false,README.md,167
middledrag-middledrag-app,MiddleDrag,https://middledrag.app,Three-finger trackpad gestures for middle-click and middle-drag on macOS. 🍎 🟢,Utility,Trackpad,cli|macos,true,false,README.md,764
milkytracker-github-com,MilkyTracker,https://github.com/milkytracker/MilkyTracker,Cross platform XM tracker. 🪟 🍎 🐧 🟢,Audio,Music Production,general|linux|macos|windows,true,false,README.md,129
min-minbrowser-org,Min,https://minbrowser.org,"Fast, minimal browser prioritizing privacy. 🪟 🍎 🐧",Browsers,,linux|macos|web|windows,false,false,README.md,146
mitmproxy-mitmproxy-org,mitmproxy,https://mitmproxy.org,Interactive HTTP proxy for debugging and penetration testing. 🪟 🍎 🐧 🟢,Developer Tools,Network Analysis,general|linux|macos|windows,true,false,README.md,284
mixxx-mixxx-org,Mixxx,https://mixxx.org,DJ software for live mixing and beatmatching with controller support. 🪟 🍎 🐧,Audio,DJ Software,general|linux|macos|windows,false,false,README.md,110
mocker-github-com,Mocker,https://github.com/us/mocker,Docker-compatible container CLI for macOS built on Apple's Containerization framework. 🍎 🟢,Developer Tools,Virtualization,cli|macos,true,false,README.md,327
mockoon-mockoon-com,Mockoon,https://mockoon.com,Desktop tool for creating and testing mock REST APIs. 🪟 🍎 🐧 🟢,Developer Tools,API Development,desktop|linux|macos|windows,true,false,README.md,267
modernflyouts-modernflyouts-community-github,ModernFlyouts,https://modernflyouts-community.github.io,Replaces default flyouts with customizable modern ones. 🪟 🟢,Customize,System Customization,general|windows,true,false,README.md,209
monodraw-monodraw-helftone,Monodraw,https://monodraw.helftone.com,ASCII art editor for creating and editing text-based drawings. 🍎,Graphics Tools,,general|macos,false,false,README.md,506
monogame-monogame-net,Monogame,https://monogame.net,Framework for cross-platform game development with C#. 🪟 🍎 🐧 🟢,Developer Tools,Game Engines,general|linux|macos|windows,true,false,README.md,303
monosnap-monosnap-com,Monosnap,https://monosnap.com,Simple screenshot tool that includes cloud integration for easy sharing. 🪟 🍎,Utility,Screenshot,general|macos|windows,false,false,README.md,747
moonlight-github-com,Moonlight,https://github.com/moonlight-stream/moonlight-qt,"GameStream client for Windows, Mac, Linux, and Steam Link. 🪟 🍎 🐧 🟢",Remote Access,,cli|linux|macos|windows,true,false,README.md,560
motrix-motrix-app,Motrix,https://motrix.app,Simple and clean download manager with cross-platform support. 🪟 🍎 🐧 🟢,Download Managers,,general|linux|macos|windows,true,false,README.md,426
mp3tag-mp3tag-de,MP3Tag,https://mp3tag.de/en,Edit and manage metadata for audio files. 🪟,Utility,Metadata,general|windows,false,false,README.md,699
mpc-hc-github-com,MPC-HC,https://github.com/clsid2/mpc-hc,Lightweight video player with support for all common formats. 🪟 🟢,Video,Video Players,general|windows,true,false,README.md,599
mpv-mpv-io,MPV,https://mpv.io,Cross-platform media player with a simple interface. 🪟 🍎 🐧 🟢,Video,Video Players,general|linux|macos|windows,true,false,README.md,598
mucommander-mucommander-com,muCommander,https://www.mucommander.com,Lightweight dual-pane file manager with archive support. 🍎,Compression and Archiving,,general|macos,false,false,README.md,193
mullvad-browser-mullvad-net,Mullvad Browser,https://mullvad.net/en/download/browser,"Privacy browser with Tor, anti-fingerprinting, and Mullvad VPN. 🪟 🍎 🐧 🟢",Browsers,,linux|macos|web|windows,true,false,README.md,153
multipass-multipass-run,Multipass,https://multipass.run,Quickly launch and manage Ubuntu virtual machines on demand. 🪟 🍎 🐧,Developer Tools,Virtualization,general|linux|macos|windows,false,false,README.md,318
mupdf-mupdf-com,MuPDF,https://mupdf.com,Powerful PDF viewer. 🪟 🐧 🟢,Documents,PDF Tools,general|linux|windows,true,false,README.md,364
musescore-musescore-org,MuseScore,https://musescore.org,"Software for creating, playing, and sharing sheet music. 🪟 🍎 🐧",Audio,Music Notation,general|linux|macos|windows,false,false,README.md,121
musescore-musescore-com,MuseScore,https://musescore.com,Open-source notation app for composing and sharing sheet music. 🤖 🍎 🟢,Audio,Music Notation,android|ios|mobile,true,false,MOBILE.md,105
music-speed-changer-musicspeedchanger-com,Music Speed Changer,https://musicspeedchanger.com,"A Music player with mainly speed controls, eq options, and mores. 🤖 🍎",Audio,Audio Players,android|ios|mobile,false,false,MOBILE.md,88
musicbee-getmusicbee-com,MusicBee,https://getmusicbee.com,Feature-rich music player and manager. 🪟,Audio,Audio Players,general|windows,false,false,README.md,98
musicolet-krosbits-in,Musicolet,https://krosbits.in/musicolet,Lightweight offline player with multi-queue support and no ads. 🤖,Audio,Audio Players,android|mobile,false,false,MOBILE.md,85
mx-player-mxplayer-in,MX Player,https://www.mxplayer.in,Supports a wide range of video formats with advanced playback options. 🤖 🍎,Video,Video Players,android|ios|mobile,false,false,MOBILE.md,311
myjdownloader-my-jdownloader,MyJDownloader,https://my.jdownloader.org,Remotely manage downloads from your desktop JDownloader. 🤖 🍎,Download Managers,,android|desktop|ios|mobile,false,false,MOBILE.md,256
n-track-studio-ntrack-com,n-Track Studio,https://ntrack.com,Multitrack recording app with built-in effects and automation. 🤖 🍎,Audio,Music Production,android|ios|mobile,false,false,MOBILE.md,112
nanazip-apps-microsoft,NanaZip,https://apps.microsoft.com/detail/9n8g7tscl18r?hl=en-us&gl=US,7-Zip derivative optimized for Windows 10/11 with added functionality. 🪟,Compression and Archiving,,windows,false,false,README.md,194
naps2-naps2-com,Naps2,https://naps2.com,"Scan documents to PDF and more, as simply as possible. 🪟 🍎 🐧 🟢",Documents,E-book,general|linux|macos|windows,true,false,README.md,354
neovim-neovim-io,Neovim,https://neovim.io,"Advanced Vim-based text editor with improved extensibility, plugins, and modern features. 🪟 🍎 🐧 🟢",Text Editors,,general|linux|macos|windows,true,false,README.md,407
netmonster-play-google,NetMonster,https://play.google.com/store/apps/details?id=cz.mroczis.netmonster,Displays detailed information about cellular networks. 🤖,Developer Tools,Network Analysis,android|mobile,false,false,MOBILE.md,196
network-analyzer-apps-apple,Network Analyzer,https://apps.apple.com/us/app/network-analyzer/id562315041,Diagnose Wi-Fi and network problems with detailed insights. 🍎,Developer Tools,Network Analysis,ios|mobile,false,false,MOBILE.md,195
nginx-rtmp-github-com,Nginx RTMP,https://github.com/arut/nginx-rtmp-module,RTMP streaming server built with NGINX. 🐧 🟢,Video,Video Streaming and Recording,general|linux,true,false,README.md,613
niri-github-com,Niri,https://github.com/niri-wm/niri,Scrollable-tiling Wayland compositor written in Rust. 🐧 🟢,Utility,Window Management,general,false,false,README.md,719
nirsoft-nirsoft-net,Nirsoft,https://nirsoft.net/utils/index.html,Collection of small utilities for various tasks. 🪟,Utility,,general|windows,false,false,README.md,666
nomeiryoui-github-com,noMeiryoUI,https://github.com/Tatsu-syo/noMeiryoUI,Tools to freely change system fonts. 🪟 🟢,Customize,System Customization,general|windows,true,false,README.md,212
nordpass-nordpass-com,NordPass,https://nordpass.com,Secure password manager with autofill and password health insights. 🪟 🍎 🐧,Security,Password Managers,general|linux|macos|windows,false,false,README.md,539
nordvpn-nordvpn-com,NordVPN,https://nordvpn.com,Fast and secure VPN service with easy setup and multi-platform support. 🤖 🍎,VPN and Proxy Tools,,android|ios|mobile,false,false,MOBILE.md,331
notely-voice-github-com,Notely Voice,https://github.com/tosinonikute/NotelyVoice,100% private notes and free AI voice-to-text transcription. 🟢,Note Taking,,mobile,true,false,MOBILE.md,237
notepad-3-rizonesoft-com,Notepad 3,https://rizonesoft.com/downloads/notepad3,Fast and light-weight Scintilla-based text editor with syntax highlighting. 🪟 🟢,Text Editors,,general|windows,true,false,README.md,408
notepad-notepad-plus-plus-org,Notepad++,https://notepad-plus-plus.org,"Editor with customizable syntax highlighting, multi-line editing, and plugin support. 🪟 🟢",Text Editors,,general|windows,true,false,README.md,401
notion-notion-so,Notion,https://notion.so,"All-in-one workspace for notes, tasks, databases, and collaboration. 🪟 🍎 🐧",Note Taking,,general|linux|macos|windows,false,false,README.md,381
notion-presonus-com,Notion,https://www.presonus.com/products/Notion,Offers playback of scores using high-quality instrument samples. 🤖 🍎,Audio,Music Notation,android|ios|mobile,false,false,MOBILE.md,106
notion-notion-so,Notion,https://www.notion.so,"Organize notes, tasks, and projects with a versatile interface. 🤖 🍎",Note Taking,,android|ios|mobile,false,false,MOBILE.md,231
nova-nova-app,Nova,https://nova.app,"Editor with an intuitive interface, fast navigation, and built-in Git support. 🍎",Text Editors,,general|macos,false,false,README.md,409
nova-launcher-novalauncher-com,Nova Launcher,https://novalauncher.com,"Customizable launcher with gestures, themes, and icon packs. 🤖",Customize,System Customization,android|mobile,false,false,MOBILE.md,150
noxplayer-bignox-com,NoxPlayer,https://bignox.com,Android emulator optimized for mobile gaming on desktop. 🪟 🍎,Mobile Emulators,,android|desktop|macos|mobile|windows,false,false,README.md,466
nvidia-geforce-now-nvidia-com,NVIDIA GeForce NOW,https://www.nvidia.com/en-us/geforce-now,Free tier for streaming supported games from the cloud. 🪟 🍎 🐧,Games,Cloud Gaming,general|linux|macos|windows,false,false,README.md,455
nylas-mail-nylas-com,Nylas Mail,https://nylas.com/nylas-mail,Extensible desktop email app based on web technologies. 🪟 🍎 🐧,Communication,Email Clients,cli|desktop|linux|macos|web|windows,false,false,README.md,181
obs-studio-obsproject-com,OBS Studio,https://obsproject.com,Software for live streaming and recording video. 🪟 🍎 🐧 🟢 ⭐,Video,Video Streaming and Recording,general|linux|macos|windows,true,true,README.md,609
obsidian-obsidian-md,Obsidian,https://obsidian.md,Knowledge base app with powerful linking and markdown support. 🪟 🍎 🐧 ⭐,Note Taking,,general|linux|macos|windows,false,true,README.md,377
ocenaudio-ocenaudio-com,Ocenaudio,https://ocenaudio.com,Easy-to-use audio editor for recording and analyzing sounds. 🪟 🍎 🐧,Audio,Audio Recording,general|linux|macos|windows,false,false,README.md,104
okular-okular-kde,Okular,https://okular.kde.org,Universal document viewer by KDE. 🪟 🍎 🐧 🟢,Documents,PDF Tools,general|linux|macos|windows,true,false,README.md,365
olive-video-editor-olivevideoeditor-org,Olive Video Editor,https://olivevideoeditor.org,Non-linear video editor with powerful features and an intuitive interface. 🪟 🍎 🐧 🟢,Video,Video Editors,general|linux|macos|windows,true,false,README.md,585
onlyoffice-onlyoffice-com,OnlyOffice,https://onlyoffice.com,Office suite with collaboration features. 🪟 🍎 🐧 🟢,Documents,Office Suites,general|linux|macos|windows,true,false,README.md,342
ontopreplica-github-com,OnTopReplica,https://github.com/LorenzCK/OnTopReplica,Display part of a window on top of others. 🪟 🟢,Utility,Window Management,general|windows,true,false,README.md,714
openemu-openemu-org,OpenEmu,https://openemu.org,Multi-system emulator with a clean interface and support for a variety of retro systems. 🍎,Other Emulators,,general|macos,false,false,README.md,482
openmpt-openmpt-org,OpenMPT,https://openmpt.org,Modren tracker software that can open multiple tracker formats. 🪟,Audio,Music Production,general|windows,false,false,README.md,130
openra-openra-net,OpenRA,https://openra.net,"Game engine for real-time strategy games, supporting mods for classic titles. 🪟 🍎 🐧 🟢",Developer Tools,Game Engines,general|linux|macos|windows,true,false,README.md,304
openscad-openscad-org,OpenSCAD,https://openscad.org,Script-based 3D CAD modeler for creating precise solid geometry. 🪟 🍎 🐧,3D Modeling and Animation,,general|linux|macos|windows,false,false,README.md,519
openshot-openshot-org,OpenShot,https://openshot.org,Easy-to-use video editor with support for multiple video tracks. 🪟 🍎 🐧 🟢,Video,Video Editors,general|linux|macos|windows,true,false,README.md,581
openvpn-openvpn-net,OpenVPN,https://openvpn.net/community-downloads,VPN solution for secure internet connections with customizable settings. 🪟 🟢,VPN and Proxy Tools,,general|windows,true,false,README.md,641
opera-opera-com,Opera,https://opera.com,"Browser with built-in ad-blocking, VPN, and speed. 🪟 🍎 🐧",Browsers,,linux|macos|web|windows,false,false,README.md,147
opera-opera-com,Opera,https://www.opera.com/mobile,"Built-in ad blocker, VPN, and offline file sharing. 🤖 🍎",Browsers,,android|ios|mobile|web,false,false,MOBILE.md,120
orbstack-orbstack-dev,OrbStack,https://orbstack.dev,Lightweight and fast virtualization for running Docker containers and Linux machines. 🍎,Developer Tools,Virtualization,linux|macos,false,false,README.md,319
origin-origin-com,Origin,https://origin.com,EA game launcher. 🪟 🍎,Games,,general|macos|windows,false,false,README.md,443
orion-browser-kagi,Orion,https://browser.kagi.com,Lightweight WebKit browser with Chrome/Firefox extension support. 🍎 🐧,Browsers,,linux|macos|web,false,false,README.md,149
otter-otter-ai,Otter,https://otter.ai,Transcribes audio in real-time while recording. 🤖 🍎,Audio,Audio Recording,android|ios|mobile,false,false,MOBILE.md,94
pacemaker-pacemaker-net,Pacemaker,https://pacemaker.net,Intuitive DJ app with AI-assisted mixing for beginners and professionals. 🍎,Audio,DJ Software,ios|mobile,false,false,MOBILE.md,100
paint-net-getpaint-net,Paint.NET,https://getpaint.net/index.html,Simple yet powerful image editor for quick edits and designs. 🪟,Graphics Tools,,general|windows,false,false,README.md,508
paintbrush-paintbrush-sourceforge,Paintbrush,https://paintbrush.sourceforge.net,Bitmap image editor with basic drawing tools and pixel-level manipulation. 🪟,Graphics Tools,,general|windows,false,false,README.md,507
pale-moon-palemoon-org,Pale Moon,https://palemoon.org,Goanna-based browser. 🪟 🍎 🐧 🟢,Browsers,,linux|macos|web|windows,true,false,README.md,148
parcellite-parcellite-sourceforge,Parcellite,https://parcellite.sourceforge.io,Basic clipboard manager. 🐧,Utility,Clipboard Management,cli|linux,false,false,README.md,691
pareto-security-paretosecurity-com,Pareto Security,https://paretosecurity.com/apps,"Check for basic security hygiene of any Windows, Mac or Linux desktop. 🪟 🍎 🐧 🟢",Security,Antivirus,desktop|linux|macos|windows,true,false,README.md,531
parsec-parsec-app,Parsec,https://parsec.app,High-performance remote desktop solution with 4k streaming at 60fps and low latency. 🪟 🍎 🐧,Remote Access,,desktop|linux|macos|windows,false,false,README.md,561
passbolt-passbolt-com,Passbolt,https://passbolt.com,Team-oriented password manager for sharing and storing passwords securely. 🪟 🍎 🐧 🟢,Security,Password Managers,general|linux|macos|windows,true,false,README.md,540
paula-trypaula-com,Paula,https://trypaula.com,"Free AI mental health companion using CBT and DBT techniques, with voice sessions, mood tracking, and journaling. 🤖 🍎",Health and Wellness,,android|ios|mobile,false,false,MOBILE.md,338
paw-paw-cloud,Paw,https://paw.cloud,Advanced HTTP client. 🍎,Developer Tools,API Development,cli|macos,false,false,README.md,269
pcsx-redux-github-com,PCSX-Redux,https://github.com/grumpycoders/pcsx-redux,PlayStation 1 emulator aimed at advanced debugging and better game compatibility. 🪟 🐧 🟢,Other Emulators,,general|linux|windows,true,false,README.md,484
pcsx2-pcsx2-net,PCSX2,https://pcsx2.net,PlayStation 2 emulator with compatibility for most games. 🪟 🍎 🐧,Other Emulators,,general|linux|macos|windows,false,false,README.md,474
pdf-archiver-github-com,PDF Archiver,https://github.com/JulianKahnert/PDF-Archiver,Tool for tagging and organizing PDFs. 🍎 🟢,Compression and Archiving,,general|macos,true,false,README.md,195
pdf-arranger-github-com,PDF Arranger,https://github.com/pdfarranger/pdfarranger,"PDF editor for splitting, merging. 🪟 🐧 🟢",Documents,PDF Tools,general|linux|windows,true,false,README.md,366
pdf24-pdf24-org,PDF24,https://pdf24.org/en,Easy PDF tools. 🪟,Documents,PDF Tools,general|windows,false,false,README.md,367
pdfgear-pdfgear-com,PDFGear,https://www.pdfgear.com,"Read, edit, convert, merge, and sign PDF files across devices. 🪟 🍎",Documents,PDF Tools,general|macos|windows,false,false,README.md,371
pdfsam-pdfsam-org,PDFsam,https://pdfsam.org,"Extract pages, split, merge, mix and rotate PDF files. 🪟 🍎 🐧 🟢",Documents,PDF Tools,general|linux|macos|windows,true,false,README.md,372
peakflow-getpeakflow-pro,PeakFlow,https://getpeakflow.pro,"Seven productivity tools with screen dimming, clipboard manager, volume mixer, and meeting alerts. 🪟 🟢",Utility,,cli|windows,true,false,README.md,667
peazip-peazip-github,PeaZip,https://peazip.github.io,Archive manager supporting 180+ formats with encryption and compression. 🪟 🐧 🟢,Compression and Archiving,,general|linux|windows,true,false,README.md,196
pencil2d-pencil2d-org,Pencil2D,https://pencil2d.org,Simple and intuitive tool for creating 2D hand-drawn animations. 🪟 🍎 🐧,Graphics Tools,,general|linux|macos|windows,false,false,README.md,510
persepolis-download-manager-persepolisdm-github,Persepolis Download Manager,https://persepolisdm.github.io,"GUI for Aria2, providing an intuitive interface. 🪟 🍎 🐧 🟢",Download Managers,,general|linux|macos|windows,true,false,README.md,427
photo-exif-editor-play-google,Photo Exif Editor,https://play.google.com/store/apps/details?id=com.flq.phototool,Edit and remove EXIF data from photos. 🤖,Utility,Metadata,android|mobile,false,false,MOBILE.md,353
photo-map-play-google,Photo Map,https://play.google.com/store/apps/details?id=com.bischofs.photoviewer,Displays images in a map view based on geotags. 🤖,Image Viewers,,android|mobile,false,false,MOBILE.md,288
photofiltre-photofiltre-studio-com,PhotoFiltre,https://photofiltre-studio.com/pf7-en.htm,Complete image retouching program. 🪟,Graphics Tools,,general|windows,false,false,README.md,509
photome-photome-de,PhotoME,https://photome.de,View and edit EXIF metadata for photos. 🪟,Utility,Metadata,general|windows,false,false,README.md,700
pico-8-lexaloffle-com,PICO-8,https://lexaloffle.com/pico-8.php,Fantasy console for making retro-style small games. 🪟 🍎 🐧,Developer Tools,Game Engines,general|linux|macos|windows,false,false,README.md,305
pingtools-pingtools-org,PingTools,https://pingtools.org,"Includes ping, traceroute, port scanner, and more for network diagnostics. 🤖",Developer Tools,Network Analysis,android|mobile,false,false,MOBILE.md,194
pixel-game-maker-mv-rpgmakerofficial-com,Pixel Game Maker MV,https://rpgmakerofficial.com/product/act/en/index.html,Game creation engine for 2D pixel games with no coding required. 🪟,Developer Tools,Game Engines,general|windows,false,false,README.md,307
pixen-pixenapp-com,Pixen,https://pixenapp.com/mac,Native pixel art and animation editor designed. 🍎,Graphics Tools,,general|macos,false,false,README.md,511
pixlr-pixlr-com,Pixlr,https://pixlr.com,Photo editor with advanced features like layers and effects. 🤖 🍎,Graphics Tools,,android|ios|mobile,false,false,MOBILE.md,261
pixpin-pixpin-cn,Pixpin,https://pixpin.cn,Elegant screen capture with an integrated editor. 🪟,Utility,Screenshot,general|windows,false,false,README.md,748
plain-text-editor-sindresorhus-com,Plain Text Editor,https://sindresorhus.com/plain-text-editor,"Simple, distraction-free text editor for quick note-taking. 🍎",Note Taking,,general|macos,false,false,README.md,382
plash-sindresorhus-com,Plash,https://sindresorhus.com/plash,App to set websites as wallpapers. 🍎 🟢,Customize,Wallpaper Tools,macos|web,true,false,README.md,227
playnite-playnite-link,Playnite,https://playnite.link,Unified game library manager. 🪟 🟢,Games,,general|windows,true,false,README.md,446
pngquant-pngquant-org,pngquant,https://pngquant.org,Command-line tool for compressing PNG images without losing quality. 🪟 🍎 🐧,Graphics Tools,,general|linux|macos|windows,false,false,README.md,495
pocket-code-catrobat-org,Pocket Code,https://www.catrobat.org,Build simple games and apps using visual programming. 🤖 🍎 🟢,Developer Tools,Game Engines,android|ios|mobile,true,false,MOBILE.md,201
podman-desktop-podman-io,Podman Desktop,https://podman.io,Desktop alternative to Docker for managing containers. 🪟 🍎 🐧,Developer Tools,Virtualization,desktop|linux|macos|windows,false,false,README.md,320
polaris-office-polarisoffice-com,Polaris Office,https://www.polarisoffice.com,Lightweight office suite with cross-device syncing and templates. 🤖 🍎,Documents,Office Suites,android|ios|mobile,false,false,MOBILE.md,215
polymail-polymail-io,Polymail,https://polymail.io,"Simple, powerful email client with modern features. 🪟 🍎 🐧",Communication,Email Clients,cli|linux|macos|windows,false,false,README.md,183
porting-kit-portingkit-com,Porting Kit,https://portingkit.com,Install Windows games on Mac. 🍎,Games,,macos|windows,false,false,README.md,448
postbox-postbox-inc-com,Postbox,https://postbox-inc.com,Advanced email management with productivity focus. 🪟 🍎,Communication,Email Clients,cli|macos|windows,false,false,README.md,182
postman-postman-com,Postman,https://postman.com,API development platform with advanced testing and collaboration tools. 🪟 🍎 🐧 ⭐,Developer Tools,API Development,general|linux|macos|windows,false,true,README.md,259
postman-postman-com,Postman,https://www.postman.com,"Test, debug, and document APIs with a user-friendly interface. 🤖 🍎",Developer Tools,API Development,android|ios|mobile,false,false,MOBILE.md,183
potplayer-potplayer-tv,PotPlayer,https://potplayer.tv/,Feature-rich video player with advanced playback options. 🪟 ⭐,Video,Video Players,general,false,false,README.md,591
potplayer-potplayer-daum,PotPlayer,https://potplayer.daum.net,Feature-rich video player with advanced playback options. 🪟 ⭐,Video,Video Players,general|windows,false,true,filter/recommended-only.md,259
powertoys-learn-microsoft,PowerToys,https://learn.microsoft.com/en-us/windows/powertoys,"Utilities for file renaming, resizing, and productivity tools. 🪟 🟢 ⭐",Utility,,general|windows,true,true,README.md,657
ppsspp-ppsspp-org,PPSSPP,https://ppsspp.org,PSP emulator for any OS. 🪟 🍎 🐧,Other Emulators,,general|linux|macos|windows,false,false,README.md,472
processspy-process-spy-app,ProcessSpy,https://process-spy.app,Native process monitor for macOS. 🍎,Utility,,macos,false,false,README.md,668
proton-mail-proton-me,Proton Mail,https://proton.me/mail,Encrypted email with no ads and advanced privacy tools. 🤖 🍎 🟢,Communication,Email Clients,android|cli|ios|mobile,true,false,MOBILE.md,134
protonpass-proton-me,ProtonPass,https://proton.me/pass,Free password manager with end-to-end encryption based in Switzerland. 🪟 🍎 🐧 🟢,Security,Password Managers,general|linux|macos|windows,true,false,README.md,542
protonup-qt-davidotek-github,ProtonUp-Qt,https://davidotek.github.io/protonup-qt,Tool for managing Proton/Wine compatibility. 🐧 🟢,Games,,general|linux,true,false,README.md,447
protonvpn-protonvpn-com,ProtonVPN,https://protonvpn.com,"Secure, encrypted VPN with no logs policy and high-speed servers. 🤖 🍎 🟢",VPN and Proxy Tools,,android|ios|mobile,true,false,MOBILE.md,330
proxie-proxie-app,Proxie,https://proxie.app,HTTP debugging proxy for tracking requests. 🍎,Developer Tools,Network Analysis,general|macos,false,false,README.md,285
proxifier-proxifier-com,Proxifier,https://proxifier.com,Windows proxy client that routes applications via a proxy server. 🪟,VPN and Proxy Tools,,cli|windows,false,false,README.md,642
proxyman-proxyman-io,Proxyman,https://proxyman.io,Modern HTTP proxy with an intuitive UI. 🍎,Developer Tools,Network Analysis,general|macos,false,false,README.md,286
psiphon-psiphon-ca,Psiphon,https://psiphon.ca,VPN and proxy tool for bypassing censorship. 🪟 🍎,VPN and Proxy Tools,,general|macos|windows,false,false,README.md,643
putty-chiark-greenend,PuTTY,https://www.chiark.greenend.org.uk/~sgtatham/putty/,SSH and Telnet client for remote connections. 🪟,Utility,,cli,false,false,README.md,669
putty-putty-org,PuTTY,https://putty.org,SSH and Telnet client for remote connections. 🪟,Utility,,cli|windows,false,false,filter/windows-only.md,606
putty-3d-apps-apple,Putty 3D,https://apps.apple.com/us/app/putty-3d/id1070986787,Mobile 3D sculpting app for simple and detailed creations. 🍎,3D Modeling and Animation,,ios|mobile,false,false,MOBILE.md,269
q-dir-softwareok-com,Q-Dir,https://softwareok.com/?seite=Freeware/Q-Dir,Multi-pane file manager with up to four directory views. 🪟,Utility,File Management,general|windows,false,false,README.md,730
qemu-qemu-org,QEMU,https://qemu.org,Emulator and virtualizer for hardware and system virtualization. 🪟 🍎 🐧 🟢,Developer Tools,Virtualization,general|linux|macos|windows,true,false,README.md,321
